Source,Target
71053461,53635623
71053461,83157026
71053461,24197470
71053461,67967689
71053461,1129104
71053461,66470887
71053461,66227353
71053461,52920009
71053461,57409736
71053461,27301991
71053461,34852161
71053461,75710044
71053461,56954891
71053461,57135596
71053461,23281361
71053461,21122242
71053461,22394617
71053461,36118267
71053461,26140310
71053461,34364489
71053461,48332413
71053461,56304240
71053461,62065712
71053461,82880425
71053461,12660311
71053461,67819683
71053461,6223115
71053461,94216399
71053461,55447230
71053461,98977048
71053461,78516910
71053461,26961182
71053461,13783395
71053461,30610640
71053461,49481255
71053461,18447909
71053461,17462673
71053461,21708300
71053461,48176348
71053461,2075939
71053461,24175185
71053461,94054723
71053461,24241451
71053461,64136544
71053461,30441682
71053461,5791116
71053461,35626867
71053461,44590805
71053461,5986166
71053461,69398777
71053461,43568185
71053461,31094629
71053461,42622155
71053461,60107999
71053461,32117775
71053461,21054593
71053461,28725918
71053461,12776804
71053461,29456928
71053461,53705227
71053461,9079269
71053461,3555794
71053461,3892296
71053461,29907166
71053461,61947925
71053461,5426703
71053461,80821631
71053461,6485779
71053461,6444364
71053461,27717274
71053461,53907477
71053461,68724371
71053461,57542153
71053461,23093758
71053461,12826402
71053461,2741516
71053461,47683596
71053461,57742877
71053461,54421991
71053461,34561368
71053461,90074140
71053461,93404197
71053461,53218724
71053461,50527030
71053461,29134219
71053461,50267731
71053461,51285820
71053461,88154731
71053461,60812998
71053461,40321961
71053461,31614451
71053461,87691156
71053461,76898041
71053461,96897614
71053461,28655379
71053461,92505917
71053461,69770801
71053461,21722212
71053461,47449043
71053461,31407102
71053461,91979012
71053461,46893478
71053461,21241694
71053461,38997047
71053461,80387188
71053461,73871631
71053461,47005850
71053461,10137237
71053461,98424737
71053461,56758969
71053461,36157728
71053461,16562474
71053461,51254808
71053461,5685237
71053461,91203930
71053461,81117976
71053461,15858667
71053461,74738211
71053461,69733565
71053461,75529281
71053461,38199763
71053461,62966113
71053461,10867913
71053461,23458970
71053461,3290206
71053461,76559720
71053461,24251321
71053461,52367704
71053461,31656724
71053461,2841607
71053461,73703763
71053461,67769405
71053461,84771104
71053461,53703457
71053461,66691303
71053461,53095636
71053461,82490194
71053461,74426163
71053461,5071289
71053461,15914617
71053461,64298453
71053461,91778248
71053461,31556621
71053461,32062713
71053461,19522753
71053461,62671337
71053461,23610692
71053461,57628947
71053461,21338081
71053461,9882535
71053461,8321798
71053461,58664598
71053461,7796945
71053461,86561993
71053461,28661122
71053461,41803980
71053461,86342566
71053461,726425
71053461,53052420
71053461,43366019
71053461,17049631
71053461,97729436
71053461,88298869
71053461,7000755
71053461,87564656
71053461,63470047
71053461,62890779
71053461,98376596
71053461,59240862
71053461,76026882
71053461,19747687
71053461,48740951
71053461,33284768
71053461,28655288
71053461,2369409
71053461,54072834
71053461,89663852
71053461,6107542
71053461,52182662
71053461,39559947
71053461,81267409
71053461,27854778
71053461,71909788
71053461,91587759
71053461,42680783
71053461,42091091
71053461,7766023
71053461,73249781
71053461,1649645
71053461,46288866
71053461,58837063
71053461,46395748
71053461,10681831
71053461,14086879
71053461,24902044
71053461,39532718
71053461,59862759
71053461,38721977
71053461,33058125
71053461,38227317
71053461,72035964
71053461,34476455
71053461,31050969
71053461,97074430
71053461,94522919
71053461,93985288
71053461,60306882
71053461,34756788
71053461,89393492
71053461,62524821
71053461,64325933
71053461,92134598
71053461,31870653
71053461,71734390
71053461,89133265
71053461,25405197
71053461,33844109
71053461,5889016
71053461,96825782
71053461,65782003
71053461,6763037
71053461,64272725
71053461,69863430
71053461,51620104
71053461,46228881
71053461,76129375
71053461,77798803
71053461,37046590
71053461,8054678
71053461,42995844
71053461,93298597
71053461,37858060
71053461,48868737
71053461,67555290
71053461,33941369
71053461,62006374
71053461,13620716
71053461,50050232
71053461,12660129
71053461,67098562
71053461,31687837
71053461,89370966
71053461,9471298
71053461,29593847
71053461,59463283
71053461,37893881
71053461,95491589
71053461,79364345
71053461,17637095
71053461,72871139
71053461,60268823
71053461,37315038
71053461,8962655
71053461,5078977
71053461,69051026
71053461,74048760
71053461,45334971
71053461,66749670
71053461,54103838
71053461,63903248
71053461,1767435
71053461,50324666
71053461,59889213
71053461,15412089
71053461,47197651
71053461,46761437
71053461,92227921
71053461,13154496
71053461,31707578
71053461,44582107
71053461,13267746
71053461,482782
71053461,96069232
71053461,63295288
71053461,76562951
71053461,87863981
71053461,56143302
71053461,26838433
71053461,88360201
71053461,44011473
71053461,21108683
71053461,67138043
71053461,3347568
71053461,26547891
71053461,96240283
71053461,74242190
71053461,98155976
71053461,7810951
71053461,92631520
71053461,89731255
71053461,8611632
71053461,23621982
71053461,26269044
71053461,64173392
71053461,26334661
71053461,56553100
71053461,91191082
71053461,9607954
71053461,61783894
71053461,49692557
71053461,25864883
71053461,29797158
71053461,78267979
71053461,81864252
71053461,59240127
71053461,1341675
71053461,30205108
71053461,26053231
71053461,7756131
71053461,20104345
71053461,90460455
71053461,97467819
71053461,21674988
71053461,15518963
71053461,67927002
71053461,81574131
71053461,76184889
71053461,64171717
71053461,27513542
71053461,27383694
71053461,13805193
71053461,51288117
71053461,9537763
71053461,40635673
71053461,32414647
71053461,23113242
71053461,98659888
71053461,14755724
71053461,65935772
71053461,28397370
71053461,46230252
71053461,65510125
71053461,73859507
71053461,56802762
71053461,7880016
71053461,31659405
71053461,38509679
71053461,30888846
71053461,55601806
71053461,69098613
71053461,44268241
71053461,58087514
71053461,20421376
71053461,91433452
71053461,72293690
71053461,84143341
71053461,49719349
71053461,76505180
71053461,80087326
71053461,31822584
71053461,32661452
71053461,92852259
71053461,28280406
71053461,38997244
71053461,73896222
71053461,99267128
71053461,12146883
71053461,70782185
71053461,34965426
71053461,62812290
71053461,74772060
71053461,7673369
71053461,31412923
71053461,96173188
71053461,4973323
71053461,56860572
71053461,55251721
71053461,39827625
71053461,73373980
71053461,91756592
71053461,67000208
71053461,58334182
71053461,21331672
71053461,8588492
71053461,28710814
71053461,81584004
71053461,80753016
71053461,27114644
71053461,2308509
71053461,9287267
71053461,6207788
71053461,12555835
71053461,19873816
71053461,53449812
71053461,93914736
71053461,61072338
71053461,98545369
71053461,37176666
71053461,12669596
71053461,23115593
71053461,3895096
71053461,40326564
71053461,50136306
71053461,16175263
71053461,96267920
71053461,99598116
71053461,94276863
71053461,62941924
71053461,60913459
71053461,60984747
71053461,64089094
71053461,95327096
71053461,25213310
71053461,25911983
71053461,23553187
71053461,47819195
71053461,57456695
71053461,59187329
71053461,59829188
71053461,29658848
71053461,18712670
71053461,37125954
71053461,2768136
71053461,46715890
71053461,87391349
71053461,96479126
71053461,35422658
71053461,65565271
71053461,46526801
71053461,89152319
71053461,61211921
71053461,11368663
71053461,1203140
71053461,16037844
71053461,73128464
71053461,7859249
71053461,57535130
71053461,45073699
71053461,57636521
71053461,21930203
71053461,43409965
71053461,82110826
71053461,79039826
71053461,11472994
71053461,74831169
71053461,24998241
71053461,82670213
71053461,50714191
71053461,6762462
71053461,93453095
71053461,81681534
71053461,98075002
71053461,98212552
71053461,66297526
71053461,86592560
71053461,61441738
71053461,53184205
71053461,14488172
71053461,2957553
71053461,32403695
71053461,98321946
71053461,38672405
71053461,96354520
71053461,75185887
71053461,45604557
71053461,22011716
71053461,85592847
71053461,90408963
71053461,31142063
71053461,51617787
71053461,32345975
71053461,5680392
71053461,88086471
71053461,99736950
71053461,76514851
71053461,65852356
71053461,97515538
71053461,38112451
71053461,72951469
71053461,43712149
71053461,67316132
71053461,64795057
71053461,82703080
71053461,58705718
71053461,41104501
71053461,64546817
71053461,19309150
71053461,58308451
71053461,12794987
71053461,4078358
71053461,90983168
71053461,77872242
71053461,84844628
71053461,78197376
71053461,79926938
71053461,35389721
71053461,44081064
71053461,74789767
71053461,36000846
71053461,7497596
71053461,94876712
71053461,67959032
71053461,72565643
71053461,27469920
71053461,57073726
71053461,97809914
71053461,64794967
71053461,3557398
71053461,11556477
71053461,48421124
71053461,15821343
71053461,75669151
71053461,2298239
71053461,66453527
71053461,88480305
71053461,77118219
71053461,40897410
71053461,7243764
71053461,41238887
71053461,3310296
71053461,84453521
71053461,22969606
71053461,81961099
71053461,98436889
71053461,580239
71053461,25673146
71053461,41714198
71053461,54034341
71053461,21744480
71053461,4287257
71053461,12726257
71053461,25547737
71053461,82261231
71053461,63566518
71053461,18549225
71053461,95374463
71053461,77690442
71053461,34184802
71053461,32764614
71053461,511746
71053461,40335511
71053461,50200347
71053461,15653050
71053461,83331679
71053461,70064688
71053461,27367250
71053461,97260814
71053461,14572033
71053461,34760053
71053461,24056007
71053461,29947166
71053461,41110887
71053461,39952920
71053461,1845351
71053461,52321454
71053461,82435782
71053461,60762954
71053461,96208368
71053461,82192909
71053461,75177110
71053461,13238920
71053461,55677104
71053461,98839184
71053461,8219830
71053461,89185615
71053461,20817165
71053461,66745614
71053461,35254404
71053461,16776997
71053461,87028672
71053461,6362149
71053461,83452733
71053461,48470166
71053461,703418
71053461,17448133
71053461,66235106
71053461,38006468
71053461,31740454
71053461,71792927
71053461,14349716
71053461,4497814
71053461,78356846
71053461,64723782
71053461,56372953
71053461,64856693
71053461,14659085
71053461,16230696
71053461,50905066
71053461,83352543
71053461,12029030
71053461,42855044
71053461,87669456
71053461,53941157
71053461,32368104
71053461,52254724
71053461,45007999
71053461,66876847
71053461,79988343
71053461,26197826
71053461,48062922
71053461,19426939
71053461,64223016
71053461,59218515
71053461,97041990
71053461,90321872
71053461,30746208
71053461,51248833
71053461,35859902
71053461,81216450
71053461,82602454
71053461,88817459
71053461,78513503
71053461,95904518
71053461,29568086
71053461,5038293
71053461,97131604
71053461,56853410
71053461,56806017
71053461,11410632
71053461,85137623
71053461,25539191
71053461,44457021
71053461,5154615
71053461,8089333
71053461,42659992
71053461,62087154
71053461,57419492
71053461,18410909
71053461,80724602
71053461,9763112
71053461,84804501
71053461,11571030
71053461,65398683
71053461,305798
71053461,37915996
71053461,21356137
71053461,10438475
71053461,41209857
71053461,50362017
71053461,88827497
71053461,18722230
71053461,51436987
71053461,51796424
71053461,591320
71053461,39963638
71053461,28732592
71053461,82894590
71053461,56874358
71053461,62918801
71053461,91214151
71053461,97248213
71053461,17110034
71053461,90227504
71053461,67922805
71053461,64463696
71053461,14059121
71053461,37321577
71053461,37101798
71053461,78436475
71053461,5271310
71053461,86579528
71053461,87154444
71053461,71038965
71053461,80720168
71053461,55921166
71053461,65252985
71053461,36151828
71053461,82136165
71053461,21971553
71053461,71797803
71053461,85691052
71053461,22153413
71053461,57814430
71053461,57364368
71053461,96457188
71053461,14713188
71053461,29637368
71053461,19770279
71053461,11960711
71053461,31736764
71053461,54719232
71053461,28379062
71053461,36558912
71053461,39659237
71053461,23292521
71053461,85859275
71053461,40270756
71053461,93898842
71053461,13963081
71053461,36521889
71053461,76176705
71053461,20606033
71053461,64419220
71053461,46221026
71053461,58450805
71053461,69024861
71053461,664182
71053461,31714762
71053461,76265260
71053461,79605228
71053461,14690355
71053461,29123909
71053461,28457534
71053461,25231367
71053461,98246416
71053461,22838420
71053461,25548142
71053461,63917904
71053461,52856895
71053461,64441684
71053461,44194744
71053461,94008454
71053461,87896639
71053461,50494290
71053461,80385081
71053461,78818815
71053461,85264187
71053461,90843106
71053461,61970318
71053461,10719481
71053461,84875408
71053461,25679369
71053461,52894675
71053461,1886745
71053461,17284276
71053461,40545234
71053461,82828925
71053461,62550296
71053461,31482897
71053461,3340707
71053461,3173067
71053461,88485767
71053461,90743993
71053461,119217
71053461,16351099
71053461,10332276
71053461,80208589
71053461,91690631
71053461,43073950
71053461,90743257
71053461,25175810
71053461,82466825
71053461,22664393
71053461,86702880
71053461,99131282
71053461,56656459
71053461,74853931
71053461,39607582
71053461,70623477
71053461,66430861
71053461,32613761
71053461,91434023
71053461,31957767
71053461,95730756
71053461,61521829
71053461,62933309
71053461,27416120
71053461,17640522
71053461,37959038
71053461,68166308
71053461,10027444
71053461,45259168
71053461,61118738
71053461,63341018
71053461,78408260
71053461,76784893
71053461,56582297
71053461,67529975
71053461,11997901
71053461,14676777
71053461,49994494
71053461,24062186
71053461,79010122
71053461,74607724
71053461,53387367
71053461,30855493
71053461,88588667
71053461,55673732
71053461,78251195
71053461,21144837
71053461,3428885
71053461,60164484
71053461,30244239
71053461,60058267
71053461,78381737
71053461,55673258
71053461,8544495
71053461,19294718
71053461,26621707
71053461,19111964
71053461,85140888
71053461,22617536
71053461,3804949
71053461,82839597
71053461,84440598
71053461,13552154
71053461,90898160
71053461,89585328
71053461,82961475
71053461,7268814
71053461,86630608
71053461,35957275
71053461,34346523
71053461,16850432
71053461,4548558
71053461,29609804
71053461,1329585
71053461,99667715
71053461,83572824
71053461,43537177
71053461,61024260
71053461,65946861
71053461,41557840
71053461,5228308
71053461,8840821
71053461,53110992
71053461,72713788
71053461,22243970
71053461,16364962
71053461,24399167
71053461,52449113
71053461,1083561
71053461,39487391
71053461,49861093
71053461,44087829
71053461,33031925
71053461,42309957
71053461,14513826
71053461,83733994
71053461,4409754
71053461,93044478
71053461,74035064
71053461,82770100
71053461,22900725
71053461,73391112
71053461,57733410
71053461,22729839
71053461,69513634
71053461,65923837
71053461,77451481
71053461,69754999
71053461,15730603
71053461,75827437
71053461,32392668
71053461,99155085
71053461,40967097
71053461,98334377
71053461,78929455
71053461,76024134
71053461,27426246
71053461,16608583
71053461,3142738
71053461,95888812
71053461,8380897
71053461,18293566
71053461,15060869
71053461,34770372
71053461,88933280
71053461,97178632
71053461,97920128
71053461,55014078
71053461,82009697
71053461,22166225
71053461,33742756
71053461,44174986
71053461,25389690
71053461,83023694
71053461,96528413
71053461,96398241
71053461,24650462
71053461,24950888
71053461,85084596
71053461,10499398
71053461,40154557
71053461,8156378
71053461,52516784
71053461,31837108
71053461,15179492
71053461,37396894
71053461,5601266
71053461,93650320
71053461,93821399
71053461,16531658
71053461,14915749
71053461,78781294
71053461,20443370
71053461,82478256
71053461,55757395
71053461,81511129
71053461,35697867
71053461,48566918
71053461,26766515
71053461,86771457
71053461,41714282
71053461,59728935
71053461,72488242
71053461,32602494
71053461,53067163
71053461,16018904
71053461,95924165
71053461,46525370
71053461,99161700
71053461,16804690
71053461,62269773
71053461,4847174
71053461,10197563
71053461,19458374
71053461,16423634
71053461,14440155
71053461,5216364
71053461,36862936
71053461,12837332
71053461,52563719
71053461,7708806
71053461,3103586
71053461,76964613
71053461,61202997
71053461,46763747
71053461,81408243
71053461,9674056
71053461,87095758
71053461,56676497
71053461,11153714
71053461,12239064
71053461,80105371
71053461,54002737
71053461,54539795
71053461,31931789
71053461,97644277
71053461,51710059
71053461,63169629
71053461,47846145
71053461,80537469
71053461,14989245
71053461,37163914
71053461,42279777
71053461,36339788
71053461,70313791
71053461,99933888
71053461,88404147
71053461,30570217
71053461,14154020
71053461,99536986
71053461,49058790
71053461,72915526
71053461,91645883
71053461,73915202
71053461,84881992
71053461,72658876
71053461,7260358
71053461,35799022
71053461,64303715
71053461,35659630
71053461,34107594
71053461,20182790
71053461,82417419
71053461,93060859
71053461,37501062
71053461,35166833
71053461,92990925
71053461,71801634
71053461,13593758
71053461,49212443
71053461,83638998
71053461,12939441
71053461,69696409
71053461,31651630
71053461,29510497
71053461,57002995
71053461,72318360
71053461,64655613
71053461,80205118
71053461,62134196
71053461,74517691
71053461,83076003
71053461,19425679
71053461,48339787
71053461,209846
71053461,25160026
71053461,19670821
71053461,71596283
71053461,5248050
71053461,24960490
71053461,36599859
71053461,57585587
71053461,97992398
71053461,96153014
71053461,182840
71053461,90322050
71053461,11156560
71053461,69324021
71053461,86029841
71053461,71139550
71053461,61407922
71053461,33593040
71053461,44433153
71053461,9263668
71053461,71862426
71053461,48192138
71053461,30741915
71053461,20274352
71053461,42612388
71053461,56007501
71053461,46500151
71053461,60731325
71053461,57022543
71053461,94496477
71053461,5739993
71053461,57764773
71053461,97882291
71053461,19457747
71053461,50659260
71053461,55232142
71053461,19447991
71053461,92406794
71053461,28965701
71053461,64615444
71053461,9496444
71053461,3372082
71053461,54345286
71053461,29996408
71053461,41190967
71053461,3699530
71053461,85938066
71053461,16985324
71053461,32356612
71053461,83681027
71053461,51921709
71053461,59100833
71053461,90329413
71053461,25032851
71053461,32908358
71053461,40157709
71053461,42311784
71053461,47496534
71053461,28311883
71053461,17874089
71053461,30258515
71053461,68483002
71053461,42482729
71053461,87909427
71053461,32222485
71053461,42838261
71053461,31780012
71053461,47933731
71053461,96504045
71053461,14131293
71053461,88377589
71053461,87355780
71053461,91591602
71053461,64632049
71053461,87928464
71053461,91161091
71053461,39044940
71053461,59492412
71053461,40781890
71053461,43544079
71053461,69370959
71053461,12584547
71053461,59110481
71053461,53799789
71053461,36660674
71053461,51184985
71053461,27347174
71053461,458727
71053461,80521856
71053461,85206649
71053461,50939360
71053461,70256877
71053461,21977156
71053461,84874481
71053461,83791442
71053461,25405771
71053461,38890316
71053461,12440751
71053461,6429395
71053461,31807818
71053461,19283370
71053461,52093190
71053461,42925997
71053461,38438875
71053461,36993563
71053461,51033995
71053461,65631943
71053461,43122083
71053461,13245489
71053461,88421941
71053461,19722563
71053461,26132629
71053461,47031562
71053461,83327134
71053461,77810343
71053461,44910182
71053461,37206459
71053461,69469013
71053461,68103485
71053461,78228890
71053461,76941249
71053461,40310225
71053461,47144263
71053461,73908369
71053461,66124412
71053461,23971000
71053461,53660779
71053461,12635709
71053461,8997873
71053461,51310390
71053461,54946495
71053461,56062451
71053461,4818239
71053461,8671003
71053461,97123868
71053461,69524680
71053461,91533052
71053461,96942322
71053461,91212243
71053461,25885015
71053461,59342402
71053461,89448702
71053461,4474160
71053461,18722445
71053461,40697344
71053461,5091244
71053461,48090751
71053461,53426600
71053461,18725076
71053461,47075889
71053461,16100737
71053461,28785070
71053461,54964902
71053461,24218327
71053461,91050306
71053461,80360414
71053461,37797601
71053461,19612724
71053461,28867417
71053461,64926138
71053461,62677919
71053461,52039049
71053461,73134356
71053461,15695873
71053461,47128856
71053461,93423346
71053461,12162378
71053461,55413666
71053461,60310140
71053461,29035352
71053461,13070948
71053461,37406035
71053461,15558876
71053461,59797715
71053461,64291864
71053461,50987011
71053461,23900327
71053461,62506001
71053461,8044642
71053461,7650127
71053461,51901830
71053461,98479724
71053461,13928475
71053461,91725247
71053461,52156888
71053461,22429559
71053461,94050514
71053461,76345856
71053461,65786972
71053461,22967563
71053461,58256368
71053461,49109361
71053461,5461923
71053461,60886224
71053461,27675445
71053461,10960811
71053461,12626420
71053461,22748467
71053461,96546927
71053461,54748100
71053461,98720997
71053461,97658108
71053461,40814056
71053461,20882005
71053461,21220927
71053461,38175326
71053461,53976940
71053461,77262938
71053461,6035571
71053461,69254800
71053461,66324655
71053461,35247480
71053461,88410981
71053461,22899679
71053461,68680948
71053461,3625962
71053461,65116981
71053461,9925725
71053461,68743252
71053461,27367704
71053461,85261397
71053461,3713321
71053461,26658075
71053461,17838753
71053461,83023808
71053461,96720192
71053461,67999616
71053461,60286559
71053461,13728894
71053461,96261231
71053461,74957360
71053461,66489683
71053461,1092864
71053461,34733262
71053461,35847453
71053461,50602050
71053461,63403220
71053461,94037175
71053461,37706250
71053461,27640099
71053461,29993800
71053461,29542832
71053461,33997720
71053461,72963277
71053461,42327044
71053461,4579970
71053461,64886818
71053461,13998299
71053461,72558715
71053461,90184011
71053461,48328785
71053461,80642759
71053461,276470
71053461,23791340
71053461,34696663
71053461,59322203
71053461,89174279
71053461,98780678
71053461,99886130
71053461,48694942
71053461,38257882
71053461,30365220
71053461,242552
71053461,37568482
71053461,27618909
71053461,92718694
71053461,53334121
71053461,59624681
71053461,22860758
71053461,31844377
71053461,65192386
71053461,47319116
71053461,19857765
71053461,96749854
71053461,27722304
71053461,83828057
71053461,46732839
71053461,55173323
71053461,74537894
71053461,14236555
71053461,84112139
71053461,46473712
71053461,8067169
71053461,6545706
71053461,8227299
71053461,77592100
71053461,26577278
71053461,59324718
71053461,66440368
71053461,4742637
71053461,12632219
71053461,19813035
71053461,27874594
71053461,11947430
71053461,3254118
71053461,70116249
71053461,72305972
71053461,15839193
71053461,84647758
71053461,8287526
71053461,93382040
71053461,7778083
71053461,84005949
71053461,94438118
71053461,93257153
71053461,23080027
71053461,57502757
71053461,33072525
71053461,15862811
71053461,55562713
71053461,70088758
71053461,83170237
71053461,21746293
71053461,84131388
71053461,40087995
71053461,29559127
71053461,49744031
71053461,73753054
71053461,85683181
71053461,65733468
71053461,41659242
71053461,26414521
71053461,26509598
71053461,64778213
71053461,52103253
71053461,82989560
71053461,56320893
71053461,9933997
71053461,85870299
71053461,42834238
71053461,83113131
71053461,34236596
71053461,24119061
71053461,32069296
71053461,54267901
71053461,1946880
71053461,7703442
71053461,77890840
71053461,23993973
71053461,41378915
71053461,44383864
71053461,90309073
71053461,37921314
71053461,56927192
71053461,4743301
71053461,30103222
71053461,423003
71053461,22177022
71053461,71562382
71053461,92273364
71053461,60938020
71053461,51468540
71053461,56709130
71053461,12733917
71053461,81419635
71053461,74218468
71053461,94258174
71053461,99257781
71053461,9167400
71053461,44336510
71053461,99432714
71053461,35837057
71053461,90609813
71053461,94370662
71053461,45257676
71053461,93215842
71053461,17012379
71053461,46100507
71053461,35941453
71053461,31603782
71053461,61633293
71053461,4904850
71053461,60155578
71053461,76667822
71053461,64129953
71053461,71297238
71053461,27362192
71053461,34352261
71053461,75947067
71053461,10345815
71053461,45427795
71053461,4036075
71053461,62899058
71053461,89699636
71053461,33284202
71053461,63712957
71053461,53762051
71053461,48267651
71053461,88371393
71053461,9327515
71053461,86711799
71053461,81654061
71053461,7040065
71053461,96495145
71053461,22780732
71053461,61877352
71053461,21534687
71053461,68449282
71053461,49683755
71053461,86717493
71053461,76538651
71053461,11048706
71053461,2288824
71053461,35564417
71053461,95426442
71053461,80837322
71053461,85482974
71053461,51785368
71053461,78986253
71053461,5974626
71053461,2794726
71053461,97035812
71053461,62040298
71053461,57427246
71053461,83295291
71053461,41773633
71053461,78608431
71053461,72105174
71053461,79326520
71053461,28223729
71053461,14778113
71053461,42863796
71053461,62215608
71053461,4899630
71053461,89181006
71053461,91427392
71053461,41502953
71053461,87108033
71053461,47691307
71053461,47380698
71053461,78246392
71053461,1116169
71053461,38032449
71053461,41761677
71053461,4138685
71053461,86777798
71053461,90307439
71053461,27053953
71053461,23588102
71053461,98046701
71053461,5429572
71053461,53910880
71053461,96225401
71053461,98770186
71053461,21083604
71053461,63511404
71053461,73033878
71053461,32344670
71053461,75328354
71053461,68605872
71053461,94245369
71053461,19763040
71053461,747195
71053461,70700919
71053461,59220374
71053461,74881800
71053461,4457991
71053461,96711446
71053461,30446451
71053461,45337876
71053461,42732727
71053461,35679589
71053461,98052131
71053461,7783166
71053461,37743272
71053461,39586625
71053461,68476402
71053461,86616562
71053461,74945559
71053461,59486210
71053461,4484875
71053461,50873835
71053461,30399055
71053461,75543306
71053461,35757001
71053461,54364039
71053461,88779232
71053461,40912339
71053461,76929636
71053461,89176322
71053461,56385962
71053461,25410541
71053461,64265235
71053461,60448663
71053461,94816474
71053461,84410992
71053461,48801958
71053461,90138082
71053461,24958329
71053461,54145575
71053461,79097554
71053461,7573359
71053461,10122321
71053461,38601068
71053461,49249530
71053461,89462608
71053461,60983480
71053461,56450346
71053461,45627284
71053461,50712445
71053461,28368218
71053461,27100905
71053461,22926003
71053461,62038572
71053461,6689623
71053461,45111242
71053461,99508715
71053461,49816921
71053461,86694295
71053461,13536665
71053461,95723425
71053461,41723470
71053461,79776154
71053461,21078519
71053461,47722157
71053461,81707577
71053461,42024550
71053461,24601707
71053461,13615527
71053461,65188840
71053461,80131955
71053461,11101256
71053461,41694010
71053461,57376006
71053461,95169728
71053461,46135622
71053461,24128257
71053461,70559350
71053461,67782501
71053461,76539520
71053461,29643810
71053461,1927972
71053461,64353616
71053461,42870100
71053461,19253353
71053461,81471328
71053461,71296799
71053461,99441271
71053461,9921165
71053461,53067585
71053461,65780831
71053461,17979403
71053461,36757419
71053461,42384295
71053461,82015452
71053461,34691963
71053461,13526872
71053461,27380348
71053461,64536144
71053461,86542602
71053461,27682472
71053461,72595198
71053461,63251899
71053461,26674167
71053461,2340802
71053461,64174196
71053461,61156387
71053461,52108705
71053461,88754098
71053461,6889957
71053461,90703082
71053461,80782074
71053461,66470224
71053461,97743030
71053461,90801915
71053461,12962603
71053461,60350909
71053461,2211448
71053461,306159
71053461,31796593
71053461,11089155
71053461,88960936
71053461,45449672
71053461,28080366
71053461,83177722
71053461,89945763
71053461,70238358
71053461,18151362
71053461,26669601
71053461,49376825
71053461,73793965
71053461,8429179
71053461,74275272
71053461,49156184
71053461,81205085
71053461,96041878
71053461,45820810
71053461,54495951
71053461,38814108
71053461,61756663
71053461,98159948
71053461,67113264
71053461,80973060
71053461,55568922
71053461,53093470
71053461,36021275
71053461,17786685
71053461,90238161
71053461,15707924
71053461,38687365
71053461,32248264
71053461,20016814
71053461,64818918
71053461,26525818
71053461,85989744
71053461,57776712
71053461,11302295
71053461,67461375
71053461,7475123
71053461,24812649
71053461,50820928
71053461,38877108
71053461,25594718
71053461,39076799
71053461,4777856
71053461,47347250
71053461,46080734
71053461,5126396
71053461,12211681
71053461,60796084
71053461,92526236
71053461,96500374
71053461,25789952
71053461,27119565
71053461,85306951
71053461,43261016
71053461,33141950
71053461,3142273
71053461,66128557
71053461,33563729
71053461,39385100
71053461,17190996
71053461,62124578
71053461,92004579
71053461,40643568
71053461,22693553
71053461,77666135
71053461,18922987
71053461,60226506
71053461,84160117
71053461,87061509
71053461,44729940
71053461,23181703
71053461,42464358
71053461,43204637
71053461,25198297
71053461,89819854
71053461,95202192
71053461,10214703
71053461,87389891
71053461,10517378
71053461,63994819
71053461,13843818
71053461,67734776
71053461,93156213
71053461,48555395
71053461,33621831
71053461,67179511
71053461,21185564
71053461,5526712
71053461,16843598
71053461,15223194
71053461,17960281
71053461,36119776
71053461,29660296
71053461,45122264
71053461,87480204
71053461,87947700
71053461,27111109
71053461,18602079
71053461,91326899
71053461,64337315
71053461,88687180
71053461,19783702
71053461,81262539
71053461,77056601
71053461,87540338
71053461,91517120
71053461,6081472
71053461,11045141
71053461,98220855
71053461,92118053
71053461,41992411
71053461,61008146
71053461,36864578
71053461,84091434
71053461,68717335
71053461,13695927
71053461,29467706
71053461,72484532
71053461,64968847
71053461,8621754
71053461,14665065
71053461,12549379
71053461,23387647
71053461,37646250
71053461,94564041
71053461,72322357
71053461,14153175
71053461,41387235
71053461,43768562
71053461,35869814
71053461,58106550
71053461,72997895
71053461,89560658
71053461,49104952
71053461,92262818
71053461,80075876
71053461,91026340
71053461,18113229
71053461,46837631
71053461,4600130
71053461,27398913
71053461,82528508
71053461,60059092
71053461,79611554
71053461,85357243
71053461,76219371
71053461,70713416
71053461,55398187
71053461,38705058
71053461,41271317
71053461,57998628
71053461,68295182
71053461,43758362
71053461,20119522
71053461,4051151
71053461,93946245
71053461,61568562
71053461,90831252
71053461,6628731
71053461,91438069
71053461,58797239
71053461,2291997
71053461,68500327
71053461,21406660
71053461,90490160
71053461,99372342
71053461,47107020
71053461,44761092
71053461,80120524
71053461,22459246
71053461,51298563
71053461,59705810
71053461,36858407
71053461,7967890
71053461,21392255
71053461,31080324
71053461,73415330
71053461,7429882
71053461,60673471
71053461,89336812
71053461,36979682
71053461,52891172
71053461,77887125
71053461,97895619
71053461,74249601
71053461,81905060
71053461,41382869
71053461,95450908
71053461,63531741
71053461,9747469
71053461,6974547
71053461,21562574
71053461,77994214
71053461,95664552
71053461,21088722
71053461,71754671
71053461,2292081
71053461,53550365
71053461,69534291
71053461,55288607
71053461,33300646
71053461,72095409
71053461,63916033
71053461,18961736
71053461,27282791
71053461,55630690
71053461,27632454
71053461,65757372
71053461,71307492
71053461,87999807
71053461,18509168
71053461,34442154
